ConceptID,ConceptLabel,Dependencies,TaxonomyID
154,Event Block,153|27,EVNT
155,When Green Flag Clicked,32|154,EVNT
156,When Key Pressed,154,EVNT
157,When Sprite Clicked,154,EVNT
158,Broadcast Block,154,EVNT
159,Receive Message Block,158,EVNT
160,Mouse Input,153,EVNT
161,Keyboard Input,153,EVNT
162,Event-Driven Program,153|34|44,EVNT
163,Triggering A Script,155,EVNT
164,User Interaction,160|161,EVNT
165,Input Handling,164,EVNT
166,Sensing User Input,31|164,EVNT
167,Debugging,1,DBUG
168,Bug,167,DBUG
169,Reading A Script,34,DBUG
170,Isolating An Error,168|169,DBUG
171,Testing Incrementally,167,DBUG
172,Trace A Script,169,DBUG
173,Predicting Output,172,DBUG
174,Expected Behavior,173,DBUG
175,Actual Behavior,173,DBUG
176,Error Diagnosis,170,DBUG
177,Logical Error,176,DBUG
178,Syntax Mismatch,176|10,DBUG
179,Test Case,171,DBUG
180,Code Review,169|136|41,DBUG
181,Python Language,6,BRDG
182,Text-Based Programming,181,BRDG
183,Turtle Module,181|68,BRDG
184,Forward Function,183|55,BRDG
185,Backward Function,183|55,BRDG
186,Left Turn Function,183|54,BRDG
187,Right Turn Function,183|53,BRDG
188,Pen Up Function,183|64,BRDG
189,Pen Down Function,183|63,BRDG
190,Block-To-Text Mapping,182|129,BRDG
191,Syntax Versus Concept,190,BRDG
192,Typing Code,182,BRDG
193,Indentation Concept,182|82,BRDG
194,Function Call Syntax,182|130,BRDG
195,Conceptual Bridge,190,BRDG
196,Transition To Python,195,BRDG
197,Capstone Project,140|196|7|16,CTFD
198,Algorithm Flowchart,6,CTFD
199,Pseudocode,198,CTFD
200,Project Presentation,197|14,CTFD
